107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,8400,1.68,1.68,1.68,1.68,-1.36,1
107/02/08,36000,109440,3.04,3.04,3.04,3.04,+0.02,2
107/02/07,41000,123820,3.02,3.02,3.02,3.02,+0.38,2
107/02/06,1000,2640,2.64,2.64,2.64,2.64,-0.64,1
