107/02/12,0,0,---,---,---,---,---,0
107/02/09,140000,66500,0.44,0.51,0.44,0.49,-0.06,7
107/02/08,40000,22500,0.59,0.59,0.55,0.55,-0.06,4
107/02/07,31000,19660,0.64,0.66,0.61,0.61,+0.01,4
107/02/06,515000,305170,0.69,0.70,0.54,0.60,-0.17,14
