107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,2000,0.40,0.40,0.40,0.40,-0.10,1
107/02/08,5000,2500,0.50,0.50,0.50,0.50,-0.10,1
107/02/07,30000,19500,0.70,0.70,0.60,0.60,-0.04,3
107/02/06,15000,9900,0.68,0.68,0.64,0.64,-0.35,3
