107/02/12,0,0,---,---,---,---,---,0
107/02/09,109000,28740,0.26,0.30,0.26,0.30,-0.04,2
107/02/08,199000,70630,0.37,0.37,0.34,0.34,-0.11,3
107/02/07,440000,194900,0.43,0.46,0.42,0.45,+0.20,12
107/02/06,220000,57600,0.33,0.33,0.25,0.25,-0.20,3
