107/02/12,0,0,---,---,---,---,---,0
107/02/09,39000,56630,1.46,1.86,1.32,1.86,-0.06,5
107/02/08,158000,368050,2.68,2.85,1.92,1.92,-0.58,14
107/02/07,96000,237280,2.32,2.80,2.31,2.50,+0.35,11
107/02/06,205000,484750,2.75,2.80,2.15,2.15,-0.94,7
