107/02/12,0,0,---,---,---,---,---,0
107/02/09,80000,12300,0.16,0.16,0.15,0.15,-0.06,2
107/02/08,50000,10500,0.21,0.21,0.21,0.21,-0.04,1
107/02/07,50000,12500,0.25,0.25,0.25,0.25,+0.01,1
107/02/06,1100000,315500,0.30,0.30,0.24,0.24,-0.09,6
