107/02/12,0,0,---,---,---,---,---,0
107/02/09,40000,8100,0.20,0.22,0.19,0.22,-0.07,4
107/02/08,30000,8700,0.29,0.29,0.29,0.29,-0.05,4
107/02/07,60000,21000,0.33,0.38,0.33,0.34,+0.04,6
107/02/06,80000,23900,0.37,0.37,0.25,0.30,-0.12,8
