107/02/12,0,0,---,---,---,---,---,0
107/02/09,135000,203100,1.43,1.54,1.43,1.51,-0.20,4
107/02/08,323000,526170,1.61,1.71,1.57,1.71,+0.08,10
107/02/07,232000,404750,1.72,1.78,1.63,1.63,+0.18,12
107/02/06,280000,410270,1.44,1.48,1.31,1.45,-0.24,10
