107/02/12,0,0,---,---,---,---,---,0
107/02/09,15000,5100,0.34,0.35,0.33,0.35,-0.09,3
107/02/08,10000,4350,0.43,0.44,0.43,0.44,+0.01,2
107/02/07,93000,42260,0.45,0.48,0.43,0.43,+0.05,7
107/02/06,23000,9730,0.47,0.47,0.38,0.38,-0.18,3
