107/02/12,0,0,---,---,---,---,---,0
107/02/09,313000,201880,0.65,0.84,0.61,0.84,-0.16,10
107/02/08,201000,189270,0.93,1.07,0.88,1.00,+0.13,10
107/02/07,273000,243540,1.07,1.07,0.85,0.87,+0.12,11
107/02/06,60000,60450,1.23,1.26,0.74,0.75,-0.68,7
