107/02/12,0,0,---,---,---,---,---,0
107/02/09,42000,10620,0.26,0.26,0.25,0.25,-0.12,2
107/02/08,641000,244850,0.39,0.39,0.37,0.37,-0.10,12
107/02/07,801000,352360,0.44,0.47,0.43,0.47,+0.06,11
107/02/06,447000,202540,0.46,0.49,0.34,0.41,-0.15,22
