107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,28200,1.41,1.41,1.41,1.41,-0.39,1
107/02/08,46000,90420,2.14,2.14,1.80,1.80,-0.46,5
107/02/07,76000,170010,2.18,2.31,2.18,2.26,+0.04,7
107/02/06,30000,66600,2.22,2.22,2.22,2.22,-0.18,1
