107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,10400,1.04,1.04,1.04,1.04,-0.68,1
107/02/08,12000,20500,1.65,1.72,1.65,1.72,-0.19,2
107/02/07,34000,65380,1.95,1.99,1.91,1.91,+0.33,4
107/02/06,41000,75850,2.22,2.22,1.58,1.58,-1.11,5
