107/02/12,84000,117230,1.41,1.42,1.37,1.38,0.05,9
107/02/09,161000,197520,1.23,1.33,1.18,1.33,-0.18,12
107/02/08,11000,17110,1.56,1.56,1.51,1.51,-0.03,2
107/02/07,289000,456880,1.59,1.64,1.54,1.54,0.15,23
107/02/06,316000,432600,1.64,1.64,1.26,1.39,0.00,34
