107/02/12,0,0,---,---,---,---,---,0
107/02/09,2000,2120,1.06,1.06,1.06,1.06,-0.13,1
107/02/08,1231000,1571820,1.43,1.48,1.19,1.19,-0.28,17
107/02/07,1069000,1730880,1.64,1.67,1.46,1.47,+0.02,23
107/02/06,1582000,2273730,1.38,1.62,1.31,1.45,-0.02,39
