107/02/12,6000,4680,0.78,0.78,0.78,0.78,0.07,1
107/02/09,102000,66390,0.65,0.71,0.63,0.71,-0.06,5
107/02/08,306000,237720,0.78,0.78,0.76,0.77,-0.04,6
107/02/07,303000,243310,0.77,0.81,0.77,0.81,0.15,4
107/02/06,499000,407570,0.92,0.93,0.66,0.66,-0.36,42
