107/02/12,0,0,---,---,---,---,---,0
107/02/09,40000,10200,0.24,0.26,0.24,0.26,-0.03,2
107/02/08,31000,8780,0.28,0.29,0.28,0.29,0.00,2
107/02/07,120000,34900,0.29,0.30,0.29,0.29,+0.04,4
107/02/06,117000,35860,0.38,0.38,0.25,0.25,-0.18,7
