107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,8700,0.87,0.87,0.87,0.87,-0.28,1
107/02/08,30000,33400,1.12,1.15,1.07,1.15,-0.11,3
107/02/07,33000,40980,1.23,1.26,1.23,1.26,+0.16,3
107/02/06,159000,203150,1.41,1.41,1.10,1.10,-0.44,10
