107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,18800,1.88,1.88,1.88,1.88,+0.07,1
107/02/08,20000,39300,2.12,2.12,1.81,1.81,-0.78,3
107/02/07,100000,249710,2.42,2.59,2.42,2.59,+0.45,11
107/02/06,248000,536180,2.01,2.54,1.33,2.14,-0.13,20
