107/02/12,0,0,---,---,---,---,---,0
107/02/09,54000,24950,0.46,0.54,0.46,0.54,-0.07,3
107/02/08,2000,1220,0.61,0.61,0.61,0.61,-0.05,1
107/02/07,170000,121700,0.71,0.72,0.66,0.66,+0.01,3
107/02/06,272000,175820,0.60,0.66,0.60,0.65,-0.20,10
