107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,14000,0.70,0.70,0.70,0.70,-0.16,1
107/02/08,271000,228860,0.83,0.86,0.82,0.86,-0.10,9
107/02/07,351000,321560,0.89,0.96,0.89,0.96,+0.11,6
107/02/06,499000,473920,0.98,0.98,0.85,0.85,-0.28,7
