107/02/12,219000,2601690,11.88,11.90,11.86,11.88,0.16,13
107/02/09,656000,7588610,11.38,11.72,11.37,11.72,-0.39,35
107/02/08,28000,341200,12.22,12.26,12.11,12.11,-0.02,10
107/02/07,170000,2087470,12.30,12.43,12.13,12.13,0.28,21
107/02/06,327000,3874840,12.32,12.39,11.52,11.85,-1.20,62
