107/02/12,0,0,---,---,---,---,---,0
107/02/09,30000,17400,0.58,0.58,0.58,0.58,-0.08,1
107/02/08,100000,66000,0.66,0.66,0.66,0.66,-0.02,1
107/02/07,170000,119800,0.68,0.72,0.68,0.68,-0.02,4
107/02/06,100000,70000,0.70,0.70,0.70,0.70,-0.13,3
