107/02/12,0,0,--,--,--,--,0.00,0
107/02/09,20000,236700,11.30,12.20,11.30,12.20,-0.20,5
107/02/08,11000,137400,12.50,12.50,12.40,12.40,-0.90,2
107/02/07,12000,163000,13.60,13.70,13.30,13.30,1.20,4
107/02/06,5000,60500,12.10,12.10,12.10,12.10,-0.90,1
