107/02/12,0,0,---,---,---,---,---,0
107/02/09,83000,51830,0.62,0.63,0.62,0.63,-0.21,5
107/02/08,669000,610840,0.93,0.98,0.84,0.84,-0.06,32
107/02/07,666000,614000,0.91,0.98,0.90,0.90,+0.09,22
107/02/06,67000,56700,0.92,0.92,0.81,0.81,-0.37,4
