107/02/12,10000,4000,0.40,0.40,0.40,0.40,+0.09,1
107/02/09,10000,3100,0.31,0.31,0.31,0.31,-0.04,1
107/02/08,0,0,---,---,---,---,---,0
107/02/07,25000,8450,0.35,0.35,0.32,0.32,+0.04,3
107/02/06,53000,17840,0.34,0.34,0.28,0.28,-0.12,3
