107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,5800,0.29,0.29,0.29,0.29,-0.07,1
107/02/08,629000,263140,0.46,0.46,0.36,0.36,-0.20,5
107/02/07,2351000,1336530,0.59,0.59,0.56,0.56,+0.21,22
107/02/06,2531000,986570,0.52,0.52,0.34,0.35,-0.32,31
