107/02/12,0,0,---,---,---,---,---,0
107/02/09,7000,5460,0.78,0.78,0.78,0.78,-0.15,2
107/02/08,5000,4650,0.93,0.93,0.93,0.93,-0.07,1
107/02/07,9000,9000,1.00,1.00,1.00,1.00,+0.25,1
107/02/06,27000,22400,0.89,0.89,0.75,0.75,-0.14,5
