107/02/12,3000,3470,1.17,1.17,1.15,1.15,-0.01,3
107/02/09,293000,371720,1.39,1.39,1.16,1.16,-0.09,7
107/02/08,217000,271720,1.14,1.29,1.14,1.25,+0.04,8
107/02/07,210000,249500,1.16,1.21,1.16,1.21,-0.07,6
107/02/06,0,0,---,---,---,---,---,0
