107/02/12,0,0,---,---,---,---,---,0
107/02/09,580000,630800,1.10,1.11,1.07,1.11,-0.02,5
107/02/08,516000,583860,1.21,1.21,1.03,1.13,-0.04,21
107/02/07,100000,119000,1.21,1.21,1.17,1.17,+0.28,2
107/02/06,500000,494000,1.09,1.09,0.89,0.89,-0.41,4
