107/02/12,0,0,---,---,---,---,---,0
107/02/09,292000,283240,0.97,0.97,0.97,0.97,+0.09,3
107/02/08,481000,425220,0.88,0.89,0.87,0.88,+0.02,10
107/02/07,490000,414020,0.84,0.86,0.83,0.86,-0.08,7
107/02/06,517000,458310,0.87,0.94,0.87,0.94,+0.11,11
