107/02/12,70000,54600,0.78,0.78,0.78,0.78,-0.05,2
107/02/09,0,0,---,---,---,---,---,0
107/02/08,149000,131740,0.90,0.90,0.88,0.88,-0.07,5
107/02/07,179000,164540,0.91,0.99,0.90,0.95,+0.13,6
107/02/06,226000,232560,1.03,1.07,0.82,0.82,-0.33,9
