107/02/12,20000,18400,0.92,0.92,0.92,0.92,-0.08,1
107/02/09,15000,15050,1.00,1.01,1.00,1.00,+0.13,3
107/02/08,0,0,---,---,---,---,---,0
107/02/07,131000,114220,0.90,0.90,0.85,0.86,-0.10,18
107/02/06,156000,146070,0.85,0.98,0.85,0.96,+0.17,7
