107/02/12,160000,1400000,8.75,8.75,8.75,8.75,0.05,24
107/02/09,80100,696863,8.63,8.70,8.63,8.70,-0.22,5
107/02/08,160100,1428092,8.92,8.92,8.92,8.92,-0.12,19
107/02/07,147200,1331159,9.23,9.23,9.04,9.04,0.23,31
107/02/06,144800,1275688,8.81,8.81,8.81,8.81,-0.49,15
