107/02/12,50000,15000,0.30,0.30,0.30,0.30,+0.05,1
107/02/09,50000,12500,0.25,0.25,0.25,0.25,-0.08,1
107/02/08,0,0,---,---,---,---,---,0
107/02/07,70000,24500,0.35,0.35,0.35,0.35,+0.07,1
107/02/06,150000,40300,0.33,0.33,0.24,0.28,-0.11,4
