107/02/12,0,0,---,---,---,---,---,0
107/02/09,743000,565830,0.57,0.85,0.56,0.84,+0.16,15
107/02/08,1057000,748260,0.70,0.74,0.68,0.68,+0.09,25
107/02/07,605000,426150,0.70,0.74,0.59,0.59,-0.02,20
107/02/06,941000,547200,0.66,0.69,0.51,0.61,-0.22,17
