107/02/12,60000,148200,2.46,2.48,2.46,2.48,+0.20,2
107/02/09,0,0,---,---,---,---,---,0
107/02/08,38000,70400,1.75,1.96,1.75,1.96,+0.19,4
107/02/07,350000,590360,1.68,1.77,1.66,1.77,+0.05,14
107/02/06,359000,566690,1.56,1.72,1.55,1.72,+0.28,10
