107/02/12,11000,209750,19.09,19.09,19.00,19.05,-0.17,6
107/02/09,40000,775740,19.44,19.50,19.22,19.22,0.35,16
107/02/08,83000,1561420,18.81,18.88,18.79,18.87,0.06,10
107/02/07,250000,4680050,18.77,18.89,18.68,18.81,-0.61,18
107/02/06,370000,7138650,18.42,19.45,18.42,19.42,1.22,36
