107/02/12,0,0,---,---,---,---,---,0
107/02/09,47000,13770,0.26,0.31,0.26,0.31,-0.09,5
107/02/08,120000,46600,0.41,0.41,0.36,0.40,-0.02,8
107/02/07,16000,6720,0.42,0.42,0.42,0.42,+0.08,3
107/02/06,409000,166870,0.61,0.61,0.33,0.34,-0.34,26
